"Subject_ID","Condition_name","Condition_number","Radial_frequency","Amplitude","perimeter_cm","Block","Order","TargetNumber","TimeOfEvent","Found_or_Censored"
"Exp3_S14","RF10A5",7,10,0.25,14.08,1,4,4,29.7874782,1
"Exp3_S14","RF8A5",6,8,0.25,12.16,1,5,4,38.6888961,1
"Exp3_S14","RF14A5",8,14,0.25,18.18,1,6,4,8.6159058,1
"Exp3_S14","RF8A10",10,8,0.5,20.4,1,7,4,9.6644705,1
"Exp3_S14","RF14A10",12,14,0.5,33.57,1,8,4,4.589005,1
"Exp3_S14","RF20A10",13,20,0.5,47.08,1,9,4,3.1758954,1
"Exp3_S14","RF8A2",2,8,0.1,8.27,1,10,4,180,0
"Exp3_S14","RF10A10",11,10,0.5,24.73,1,11,4,5.3689592,1
"Exp3_S14","RF0A0",1,0,0,7.22,1,12,4,4.1855187,1
"Exp3_S14","RF20A5",9,20,0.25,24.63,1,13,4,5.9476182,1
"Exp3_S14","RF14A2",4,14,0.1,10.01,2,14,4,137.7246526,1
"Exp3_S14","RF20A5",9,20,0.25,24.63,2,15,4,5.0761759,1
"Exp3_S14","RF8A5",6,8,0.25,12.16,2,16,4,22.8369752,1
"Exp3_S14","RF20A2",5,20,0.1,12.12,2,17,4,33.8164551,1
"Exp3_S14","RF14A10",12,14,0.5,33.57,2,18,4,5.4354136,1
"Exp3_S14","RF14A5",8,14,0.25,18.18,2,19,4,4.834472,1
"Exp3_S14","RF10A10",11,10,0.5,24.73,2,20,4,6.6131556,1
"Exp3_S14","RF20A10",13,20,0.5,47.08,2,21,4,2.7816608,1
"Exp3_S14","RF8A10",10,8,0.5,20.4,2,22,4,3.3426769,1
"Exp3_S14","RF8A2",2,8,0.1,8.27,2,23,4,180,0
"Exp3_S14","RF10A2",3,10,0.1,8.79,2,24,4,13.417169,1
"Exp3_S14","RF10A5",7,10,0.25,14.08,2,25,4,11.7668116,1
"Exp3_S14","RF0A0",1,0,0,7.22,2,26,4,26.2640667,1
"Exp3_S14","RF10A2",3,10,0.1,8.79,1,1,5,70.8149489,1
"Exp3_S14","RF20A2",5,20,0.1,12.12,1,2,5,70.0647525,1
"Exp3_S14","RF14A2",4,14,0.1,10.01,1,3,5,180,0
"Exp3_S14","RF10A5",7,10,0.25,14.08,1,4,5,64.1150787,1
"Exp3_S14","RF8A5",6,8,0.25,12.16,1,5,5,180,0
"Exp3_S14","RF14A5",8,14,0.25,18.18,1,6,5,83.4791104,1
"Exp3_S14","RF8A10",10,8,0.5,20.4,1,7,5,12.3204116,1
"Exp3_S14","RF14A10",12,14,0.5,33.57,1,8,5,6.1409017,1
"Exp3_S14","RF20A10",13,20,0.5,47.08,1,9,5,3.8716569,1
"Exp3_S14","RF8A2",2,8,0.1,8.27,1,10,5,180,0
"Exp3_S14","RF10A10",11,10,0.5,24.73,1,11,5,6.6648303,1
"Exp3_S14","RF0A0",1,0,0,7.22,1,12,5,180,0
"Exp3_S14","RF20A5",9,20,0.25,24.63,1,13,5,7.1156422,1
"Exp3_S14","RF14A2",4,14,0.1,10.01,2,14,5,180,0
"Exp3_S14","RF20A5",9,20,0.25,24.63,2,15,5,107.7147692,1
"Exp3_S14","RF8A5",6,8,0.25,12.16,2,16,5,180,0
"Exp3_S14","RF20A2",5,20,0.1,12.12,2,17,5,180,0
"Exp3_S14","RF14A10",12,14,0.5,33.57,2,18,5,11.0434956,1
"Exp3_S14","RF14A5",8,14,0.25,18.18,2,19,5,22.722669,1
"Exp3_S14","RF10A10",11,10,0.5,24.73,2,20,5,7.2369884,1
"Exp3_S14","RF20A10",13,20,0.5,47.08,2,21,5,3.4056432,1
"Exp3_S14","RF8A10",10,8,0.5,20.4,2,22,5,4.6389624,1
"Exp3_S14","RF8A2",2,8,0.1,8.27,2,23,5,180,0
"Exp3_S14","RF10A2",3,10,0.1,8.79,2,24,5,18.8651533,1
"Exp3_S14","RF10A5",7,10,0.25,14.08,2,25,5,72.854112,1
"Exp3_S14","RF0A0",1,0,0,7.22,2,26,5,30.0319595,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,1,1,1,1.2045059,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,1,2,1,0.9816582,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,1,3,1,1.0156643,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,1,4,1,2.1384652,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,1,5,1,0.8570774,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,1,6,1,1.251988,1
"Exp3_S15","RF0A0",1,0,0,7.22,1,7,1,1.0895982,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,1,8,1,4.8836476,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,1,9,1,1.6276552,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,1,10,1,1.1360229,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,1,11,1,0.9047788,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,1,12,1,1.235112,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,1,13,1,0.7550195,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,2,14,1,1.9955047,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,2,15,1,3.2363088,1
"Exp3_S15","RF0A0",1,0,0,7.22,2,16,1,1.0102256,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,2,17,1,0.7064315,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,2,18,1,2.54942,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,2,19,1,0.9032822,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,2,20,1,10.6079466,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,2,21,1,6.1699317,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,2,22,1,0.7919285,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,2,23,1,1.1634337,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,2,24,1,1.0135166,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,2,25,1,2.5105623,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,2,26,1,2.6475577,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,1,1,2,3.4282571,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,1,2,2,1.6375782,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,1,3,2,27.5592888,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,1,4,2,2.9064324,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,1,5,2,2.9212227,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,1,6,2,2.5637342,1
"Exp3_S15","RF0A0",1,0,0,7.22,1,7,2,1.9298501,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,1,8,2,89.946424,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,1,9,2,3.1796462,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,1,10,2,2.0481362,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,1,11,2,1.5208418,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,1,12,2,1.8109098,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,1,13,2,4.9709302,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,2,14,2,2.7475627,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,2,15,2,6.6281723,1
"Exp3_S15","RF0A0",1,0,0,7.22,2,16,2,1.7219395,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,2,17,2,1.6024343,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,2,18,2,4.1651969,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,2,19,2,1.7193593,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,2,20,2,16.1439076,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,2,21,2,6.8820334,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,2,22,2,1.4559267,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,2,23,2,1.7714686,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,2,24,2,1.5416292,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,2,25,2,4.0943936,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,2,26,2,6.9755558,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,1,1,3,7.3322621,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,1,2,3,2.7338076,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,1,3,3,42.2150542,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,1,4,3,3.4824143,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,1,5,3,25.8488942,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,1,6,3,7.9877633,1
"Exp3_S15","RF0A0",1,0,0,7.22,1,7,3,2.6498047,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,1,8,3,97.5461786,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,1,9,3,3.6438997,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,1,10,3,3.4719707,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,1,11,3,2.2568782,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,1,12,3,2.5469742,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,1,13,3,5.6429154,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,2,14,3,3.5074549,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,2,15,3,15.2762268,1
"Exp3_S15","RF0A0",1,0,0,7.22,2,16,3,2.2259162,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,2,17,3,2.5546004,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,2,18,3,12.1811331,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,2,19,3,2.7035781,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,2,20,3,18.4318106,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,2,21,3,8.8657756,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,2,22,3,2.1279173,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,2,23,3,3.0276056,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,2,24,3,2.5255424,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,2,25,3,4.9981593,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,2,26,3,18.1112517,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,1,1,4,12.5881663,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,1,2,4,7.8375979,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,1,3,4,103.8862186,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,1,4,4,9.2103393,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,1,5,4,63.2163312,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,1,6,4,34.5232236,1
"Exp3_S15","RF0A0",1,0,0,7.22,1,7,4,12.9213504,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,1,8,4,102.7463183,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,1,9,4,38.4589702,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,1,10,4,4.14397,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,1,11,4,2.9927611,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,1,12,4,3.2271108,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,1,13,4,33.2985346,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,2,14,4,4.0194615,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,2,15,4,15.7720305,1
"Exp3_S15","RF0A0",1,0,0,7.22,2,16,4,6.0178888,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,2,17,4,3.3143234,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,2,18,4,180,0
"Exp3_S15","RF20A10",13,20,0.5,47.08,2,19,4,3.2313875,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,2,20,4,25.6798498,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,2,21,4,15.5218867,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,2,22,4,2.7359738,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,2,23,4,3.9156794,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,2,24,4,3.6535409,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,2,25,4,19.1182142,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,2,26,4,22.8872053,1
"Exp3_S15","RF10A10",11,10,0.5,24.73,1,1,5,16.7403953,1
"Exp3_S15","RF8A10",10,8,0.5,20.4,1,2,5,8.9497277,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,1,3,5,180,0
"Exp3_S15","RF20A5",9,20,0.25,24.63,1,4,5,21.4105386,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,1,5,5,180,0
"Exp3_S15","RF14A2",4,14,0.1,10.01,1,6,5,86.6747273,1
"Exp3_S15","RF0A0",1,0,0,7.22,1,7,5,180,0
"Exp3_S15","RF20A2",5,20,0.1,12.12,1,8,5,117.5138192,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,1,9,5,88.6586214,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,1,10,5,6.1838547,1
"Exp3_S15","RF20A10",13,20,0.5,47.08,1,11,5,3.5850121,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,1,12,5,3.8428556,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,1,13,5,180,0
"Exp3_S15","RF8A10",10,8,0.5,20.4,2,14,5,6.0114419,1
"Exp3_S15","RF8A5",6,8,0.25,12.16,2,15,5,180,0
"Exp3_S15","RF0A0",1,0,0,7.22,2,16,5,14.9541198,1
"Exp3_S15","RF14A10",12,14,0.5,33.57,2,17,5,3.9626389,1
"Exp3_S15","RF10A2",3,10,0.1,8.79,2,18,5,180,0
"Exp3_S15","RF20A10",13,20,0.5,47.08,2,19,5,3.8151975,1
"Exp3_S15","RF10A5",7,10,0.25,14.08,2,20,5,60.231261,1
"Exp3_S15","RF8A2",2,8,0.1,8.27,2,21,5,32.6257702,1
"Exp3_S15","RF20A5",9,20,0.25,24.63,2,22,5,3.3523536,1
"Exp3_S15","RF14A2",4,14,0.1,10.01,2,23,5,180,0
"Exp3_S15","RF10A10",11,10,0.5,24.73,2,24,5,9.6135469,1
"Exp3_S15","RF14A5",8,14,0.25,18.18,2,25,5,158.7799558,1
"Exp3_S15","RF20A2",5,20,0.1,12.12,2,26,5,180,0
"Exp3_S16","RF10A10",11,10,0.5,24.73,1,1,1,1.9969461,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,1,2,1,1.204267,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,1,3,1,1.4975719,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,1,4,1,1.2283557,1
"Exp3_S16","RF0A0",1,0,0,7.22,1,5,1,1.4103431,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,1,6,1,1.3801537,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,1,7,1,1.2491444,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,1,8,1,1.0839653,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,1,9,1,1.1200691,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,1,10,1,1.3605046,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,1,11,1,1.7405575,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,1,12,1,4.0424702,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,1,13,1,5.7168938,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,2,14,1,1.1950643,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,2,15,1,0.9917999,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,2,16,1,1.4888135,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,2,17,1,7.1025055,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,2,18,1,0.9367781,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,2,19,1,1.0320426,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,2,20,1,0.9081084,1
"Exp3_S16","RF0A0",1,0,0,7.22,2,21,1,1.4794965,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,2,22,1,0.9410829,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,2,23,1,0.8081299,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,2,24,1,0.6538373,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,2,25,1,1.007955,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,2,26,1,0.8871285,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,1,1,2,2.7887551,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,1,2,2,3.9564561,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,1,3,2,4.3214001,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,1,4,2,2.468081,1
"Exp3_S16","RF0A0",1,0,0,7.22,1,5,2,2.0739002,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,1,6,2,2.2516726,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,1,7,2,4.2328508,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,1,8,2,1.7875558,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,1,9,2,1.7608324,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,1,10,2,2.5846574,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,1,11,2,3.5162022,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,1,12,2,6.0021822,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,1,13,2,7.8049177,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,2,14,2,1.8272455,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,2,15,2,1.5436972,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,2,16,2,2.1286626,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,2,17,2,16.3581155,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,2,18,2,9.3364422,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,2,19,2,1.6107892,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,2,20,2,1.2919998,1
"Exp3_S16","RF0A0",1,0,0,7.22,2,21,2,2.3515068,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,2,22,2,1.6607656,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,2,23,2,1.360242,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,2,24,2,1.2776776,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,2,25,2,2.0874797,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,2,26,2,1.527184,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,1,1,3,4.484937,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,1,2,3,5.5883118,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,1,3,3,4.8891522,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,1,4,3,4.0521591,1
"Exp3_S16","RF0A0",1,0,0,7.22,1,5,3,3.23389,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,1,6,3,2.8276839,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,1,7,3,5.704876,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,1,8,3,2.5238197,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,1,9,3,2.4800467,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,1,10,3,47.8639697,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,1,11,3,5.9244194,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,1,12,3,7.4101242,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,1,13,3,9.7408913,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,2,14,3,2.8190974,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,2,15,3,2.1196436,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,2,16,3,2.8566383,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,2,17,3,132.3407375,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,2,18,3,17.4321738,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,2,19,3,2.0399269,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,2,20,3,1.7082135,1
"Exp3_S16","RF0A0",1,0,0,7.22,2,21,3,2.7915511,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,2,22,3,2.6129769,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,2,23,3,1.8801083,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,2,24,3,8.1334531,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,2,25,3,7.0718069,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,2,26,3,2.1028704,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,1,1,4,6.0207591,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,1,2,4,12.3803388,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,1,3,4,17.9370676,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,1,4,4,6.5801272,1
"Exp3_S16","RF0A0",1,0,0,7.22,1,5,4,8.4255474,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,1,6,4,4.0197629,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,1,7,4,25.6248782,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,1,8,4,36.4993582,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,1,9,4,3.2401378,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,1,10,4,117.4949743,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,1,11,4,7.6601627,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,1,12,4,9.6822673,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,1,13,4,67.0840527,1
"Exp3_S16","RF8A10",10,8,0.5,20.4,2,14,4,3.4831499,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,2,15,4,9.4479611,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,2,16,4,7.4806541,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,2,17,4,135.5885058,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,2,18,4,33.4001314,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,2,19,4,5.9921003,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,2,20,4,2.2679438,1
"Exp3_S16","RF0A0",1,0,0,7.22,2,21,4,3.3755836,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,2,22,4,9.588834,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,2,23,4,2.8485802,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,2,24,4,13.3813981,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,2,25,4,9.4077765,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,2,26,4,4.7431044,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,1,1,5,8.2366202,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,1,2,5,29.635919,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,1,3,5,180,0
"Exp3_S16","RF8A10",10,8,0.5,20.4,1,4,5,13.0999527,1
"Exp3_S16","RF0A0",1,0,0,7.22,1,5,5,180,0
"Exp3_S16","RF20A10",13,20,0.5,47.08,1,6,5,5.2994721,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,1,7,5,180,0
"Exp3_S16","RF20A5",9,20,0.25,24.63,1,8,5,92.8824427,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,1,9,5,4.2159351,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,1,10,5,140.9665834,1
"Exp3_S16","RF10A5",7,10,0.25,14.08,1,11,5,11.6680837,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,1,12,5,15.5382587,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,1,13,5,180,0
"Exp3_S16","RF8A10",10,8,0.5,20.4,2,14,5,5.4033126,1
"Exp3_S16","RF10A2",3,10,0.1,8.79,2,15,5,43.3192165,1
"Exp3_S16","RF20A5",9,20,0.25,24.63,2,16,5,16.0802223,1
"Exp3_S16","RF14A2",4,14,0.1,10.01,2,17,5,180,0
"Exp3_S16","RF10A5",7,10,0.25,14.08,2,18,5,61.0877203,1
"Exp3_S16","RF14A10",12,14,0.5,33.57,2,19,5,7.7197709,1
"Exp3_S16","RF20A10",13,20,0.5,47.08,2,20,5,2.9880288,1
"Exp3_S16","RF0A0",1,0,0,7.22,2,21,5,3.9276609,1
"Exp3_S16","RF8A2",2,8,0.1,8.27,2,22,5,15.9008342,1
"Exp3_S16","RF10A10",11,10,0.5,24.73,2,23,5,4.3042791,1
"Exp3_S16","RF14A5",8,14,0.25,18.18,2,24,5,47.2769185,1
"Exp3_S16","RF8A5",6,8,0.25,12.16,2,25,5,28.6156029,1
"Exp3_S16","RF20A2",5,20,0.1,12.12,2,26,5,18.3586788,1
"Exp3_S17","RF10A5",7,10,0.25,14.08,1,1,1,1.3884553,1
"Exp3_S17","RF8A10",10,8,0.5,20.4,1,2,1,2.5878449,1
"Exp3_S17","RF14A2",4,14,0.1,10.01,1,3,1,3.3609263,1
"Exp3_S17","RF10A2",3,10,0.1,8.79,1,4,1,1.2991037,1
"Exp3_S17","RF0A0",1,0,0,7.22,1,5,1,1.2031993,1
"Exp3_S17","RF14A10",12,14,0.5,33.57,1,6,1,1.6672576,1
"Exp3_S17","RF20A5",9,20,0.25,24.63,1,7,1,1.0905203,1
"Exp3_S17","RF8A5",6,8,0.25,12.16,1,8,1,2.0798486,1
"Exp3_S17","RF14A5",8,14,0.25,18.18,1,9,1,1.5051508,1
"Exp3_S17","RF10A10",11,10,0.5,24.73,1,10,1,1.456391,1
"Exp3_S17","RF8A2",2,8,0.1,8.27,1,11,1,2.2366607,1
"Exp3_S17","RF20A2",5,20,0.1,12.12,1,12,1,1.29557,1
"Exp3_S17","RF20A10",13,20,0.5,47.08,1,13,1,2.3735214,1
"Exp3_S17","RF10A10",11,10,0.5,24.73,2,14,1,1.3528528,1
"Exp3_S17","RF20A2",5,20,0.1,12.12,2,15,1,4.6743534,1
"Exp3_S17","RF8A2",2,8,0.1,8.27,2,16,1,1.2818664,1
"Exp3_S17","RF8A10",10,8,0.5,20.4,2,17,1,1.4175738,1
"Exp3_S17","RF8A5",6,8,0.25,12.16,2,18,1,1.7252763,1
"Exp3_S17","RF10A2",3,10,0.1,8.79,2,19,1,4.7580115,1
"Exp3_S17","RF20A5",9,20,0.25,24.63,2,20,1,0.9130573,1
"Exp3_S17","RF14A2",4,14,0.1,10.01,2,21,1,1.7062588,1
"Exp3_S17","RF10A5",7,10,0.25,14.08,2,22,1,2.2005791,1
"Exp3_S17","RF14A10",12,14,0.5,33.57,2,23,1,1.1448329,1
"Exp3_S17","RF20A10",13,20,0.5,47.08,2,24,1,0.8103079,1
"Exp3_S17","RF0A0",1,0,0,7.22,2,25,1,1.2002879,1
"Exp3_S17","RF14A5",8,14,0.25,18.18,2,26,1,1.1471407,1
"Exp3_S17","RF10A5",7,10,0.25,14.08,1,1,2,2.0845469,1
"Exp3_S17","RF8A10",10,8,0.5,20.4,1,2,2,5.1398005,1
"Exp3_S17","RF14A2",4,14,0.1,10.01,1,3,2,5.7847155,1
"Exp3_S17","RF10A2",3,10,0.1,8.79,1,4,2,1.9471254,1
"Exp3_S17","RF0A0",1,0,0,7.22,1,5,2,1.7072641,1
"Exp3_S17","RF14A10",12,14,0.5,33.57,1,6,2,2.5471664,1
"Exp3_S17","RF20A5",9,20,0.25,24.63,1,7,2,1.7146463,1
"Exp3_S17","RF8A5",6,8,0.25,12.16,1,8,2,6.1679355,1
