"Subject_ID","Condition_number","Radial_frequency","Amplitude","Order","Condition_repeat_number","MousePos_X","MousePos_Y","TargetClicked","ClickTime","TargetPos_X","TargetPos_Y","TargetID","Condition_name","RelativeClickPos_X","RelativeClickPos_Y"
"Exp2B_S6",3,10,0.1,2,1,-8.06239854864891,1.04435214360737,"T3",3.49582469999999,11.7431281898452,11.488990142503,"T4","RF10A2",-19.8055267384941,-10.4446379988956
"Exp2B_S6",3,10,0.1,2,1,11.2581161080875,11.7802921798912,"T4",4.66368559999998,11.7431281898452,11.488990142503,"T4","RF10A2",-0.4850120817577,0.291302037388183
"Exp2B_S6",3,10,0.1,2,1,-8.16683376300965,14.6418170533753,"T2",60.1270706,11.7431281898452,11.488990142503,"T4","RF10A2",-19.9099619528548,3.15282691087238
"Exp2B_S6",3,10,0.1,2,1,5.32619593239759,-16.6469731691015,"miss",123.0941905,11.7431281898452,11.488990142503,"T4","RF10A2",-6.41693225744757,-28.1359633116045
"Exp2B_S6",13,20,0.5,3,1,-14.2240761959324,-3.82232884560298,"T4",3.33649780000002,-14.4824912741589,-4.50408884032063,"T4","RF20A10",0.258415078226493,0.681759994717654
"Exp2B_S6",13,20,0.5,3,1,-9.08586364938413,11.8638403513797,"T5",5.42773360000001,-14.4824912741589,-4.50408884032063,"T4","RF20A10",5.39662762477476,16.3679291917004
"Exp2B_S6",13,20,0.5,3,1,2.04693020147045,12.0100496514848,"T2",7.04462080000002,-14.4824912741589,-4.50408884032063,"T4","RF20A10",16.5294214756293,16.5141384918054
"Exp2B_S6",13,20,0.5,3,1,8.22949489162609,3.92676405996372,"T3",7.87252160000003,-14.4824912741589,-4.50408884032063,"T4","RF20A10",22.711986165785,8.43085290028435
"Exp2B_S6",13,20,0.5,3,1,12.3024682516948,-15.8114914542156,"T1",9.97650470000002,-14.4824912741589,-4.50408884032063,"T4","RF20A10",26.7849595258537,-11.307402613895
"Exp2B_S6",4,14,0.1,4,1,-10.4226343932016,-11.2163420223432,"T4",2.12035580000003,-9.8768302527277,-11.6036222954058,"T4","RF14A2",-0.545804140473869,0.387280273062608
"Exp2B_S6",4,14,0.1,4,1,16.1247970972978,-14.161415067316,"T2",3.14446560000005,-9.8768302527277,-11.6036222954058,"T4","RF14A2",26.0016273500255,-2.55779277191018
"Exp2B_S6",4,14,0.1,4,1,-9.3365081638499,11.3834383653203,"T5",5.19244540000005,-9.8768302527277,-11.6036222954058,"T4","RF14A2",0.540322088877796,22.9870606607261
"Exp2B_S6",4,14,0.1,4,1,-13.597464909768,-4.13563448868519,"T1",7.72040830000003,-9.8768302527277,-11.6036222954058,"T4","RF14A2",-3.72063465704028,7.46798780672059
"Exp2B_S6",4,14,0.1,4,1,14.4329466246539,-3.86410293134727,"T3",9.4564373,-9.8768302527277,-11.6036222954058,"T4","RF14A2",24.3097768773816,7.7395193640585
"Exp2B_S6",11,10,0.5,5,1,-1.33677074381744,9.25295999236131,"T1",1.19714600000003,-5.35698949225922,-4.57464594076847,"T4","RF10A10",4.02021874844178,13.8276059331298
"Exp2B_S6",11,10,0.5,5,1,-1.77539864413253,-14.5582688818868,"T2",2.19714249999998,-5.35698949225922,-4.57464594076847,"T4","RF10A10",3.58159084812669,-9.98362294111829
"Exp2B_S6",11,10,0.5,5,1,-5.53506636111907,-4.32361787453452,"T4",3.9250917,-5.35698949225922,-4.57464594076847,"T4","RF10A10",-0.178076868859849,0.251028066233951
"Exp2B_S6",11,10,0.5,5,1,1.02346510073522,-6.30788694738852,"T3",4.91717310000001,-5.35698949225922,-4.57464594076847,"T4","RF10A10",6.38045459299444,-1.73324100662005
"Exp2B_S6",11,10,0.5,5,1,9.69158789267641,9.3365081638499,"T5",6.70926539999999,-5.35698949225922,-4.57464594076847,"T4","RF10A10",15.0485773849356,13.9111541046184
"Exp2B_S6",8,14,0.25,6,1,13.9107705528502,-12.9081924949871,"T4",2.55212540000002,13.6013110524869,-13.018227519986,"T4","RF14A5",0.309459500363317,0.11003502499887
"Exp2B_S6",8,14,0.25,6,1,-10.0466676215029,-9.16941182087272,"T3",4.96817400000003,13.6013110524869,-13.018227519986,"T4","RF14A5",-23.6479786739898,3.84881569911326
"Exp2B_S6",8,14,0.25,6,1,-14.3493984531653,4.59514943187243,"miss",10.2641629,13.6013110524869,-13.018227519986,"T4","RF14A5",-27.9507095056522,17.6133769518584
"Exp2B_S6",8,14,0.25,6,1,10.1719898787358,-6.57941850472644,"T2",24.7677796,13.6013110524869,-13.018227519986,"T4","RF14A5",-3.42932117375107,6.43880901525954
"Exp2B_S6",8,14,0.25,6,1,1.37854482956173,9.60803972118782,"T5",29.5116907,13.6013110524869,-13.018227519986,"T4","RF14A5",-12.2227662229251,22.6262672411738
"Exp2B_S6",8,14,0.25,6,1,-0.563950157547981,-4.13563448868519,"T1",40.5996262,13.6013110524869,-13.018227519986,"T4","RF14A5",-14.1652612100349,8.88259303130079
"Exp2B_S6",5,20,0.1,7,1,-1.69185047264394,-10.8403752506445,"T4",3.04482589999998,-2.13802919392561,-11.0602154429212,"T4","RF20A2",0.446178721281666,0.219840192276676
"Exp2B_S6",5,20,0.1,7,1,-5.2844218466533,-2.8615248734842,"T3",3.71674150000001,-2.13802919392561,-11.0602154429212,"T4","RF20A2",-3.14639265272769,8.19869056943699
"Exp2B_S6",5,20,0.1,7,1,15.8950396257042,-6.30788694738852,"T2",8.44441519999998,-2.13802919392561,-11.0602154429212,"T4","RF20A2",18.0330688196298,4.75232849553267
"Exp2B_S6",5,20,0.1,7,1,7.37312613386804,-7.39401317674019,"T1",11.3083557,-2.13802919392561,-11.0602154429212,"T4","RF20A2",9.51115532779365,3.666202266181
"Exp2B_S6",10,8,0.5,8,1,2.15136541583119,1.44120595817817,"T5",2.02861710000002,1.30835312803718,-15.5957836704924,"T4","RF8A10",0.843012287794009,17.0369896286706
"Exp2B_S6",10,8,0.5,8,1,14.7880263534804,-5.09643846080397,"T1",2.84492979999993,1.30835312803718,-15.5957836704924,"T4","RF8A10",13.4796732254432,10.4993452096884
"Exp2B_S6",10,8,0.5,8,1,5.03377733218753,15.5608469397498,"T2",3.94861849999995,1.30835312803718,-15.5957836704924,"T4","RF8A10",3.72542420415035,31.1566306102422
"Exp2B_S6",10,8,0.5,8,1,-2.23491358731977,10.5270696075623,"T3",5.39680769999995,1.30835312803718,-15.5957836704924,"T4","RF8A10",-3.54326671535695,26.1228532780547
"Exp2B_S6",10,8,0.5,8,1,1.96338202998186,-15.4564117253891,"T4",6.30067450000001,1.30835312803718,-15.5957836704924,"T4","RF8A10",0.655028901944682,0.139371945103298
"Exp2B_S6",6,8,0.25,9,1,-4.30273083166237,1.21144848658455,"T4",3.64418520000004,-3.93194475347676,0.792537721931222,"T4","RF8A5",-0.370786078185611,0.418910764653329
"Exp2B_S6",6,8,0.25,9,1,8.1459467201375,-3.78055475985868,"T1",4.45574099999999,-3.93194475347676,0.792537721931222,"T4","RF8A5",12.0778914736143,-4.57309248178991
"Exp2B_S6",6,8,0.25,9,1,6.78828893344792,2.48555810178554,"T3",5.16784410000002,-3.93194475347676,0.792537721931222,"T4","RF8A5",10.7202336869247,1.69302037985432
"Exp2B_S6",6,8,0.25,9,1,0.939916929246634,-11.3416642795761,"T5",7.47180349999996,-3.93194475347676,0.792537721931222,"T4","RF8A5",4.87186168272339,-12.1342020015073
"Exp2B_S6",6,8,0.25,9,1,-14.1196409815717,-2.54821923040199,"miss",70.3028058,-3.93194475347676,0.792537721931222,"T4","RF8A5",-10.1876962280949,-3.34075695233321
"Exp2B_S6",7,10,0.25,10,1,-2.90329895922849,-10.0466676215029,"T3",2.67192260000002,7.65149811753415,14.0645286373553,"T4","RF10A5",-10.5547970767626,-24.1111962588582
"Exp2B_S6",7,10,0.25,10,1,-15.2057672109233,1.54564117253891,"T2",6.18367669999998,7.65149811753415,14.0645286373553,"T4","RF10A5",-22.8572653284575,-12.5188874648164
"Exp2B_S6",7,10,0.25,10,1,13.5556908240237,-3.04950825933352,"T1",16.6634432000001,7.65149811753415,14.0645286373553,"T4","RF10A5",5.90419270648953,-17.1140368966888
